User,Tweet Count,Date/Time,Compound,Negative,Neutral,Positive,Text
CNN,15,2018-04-28 04:01:04+00:00,0.3034,0.0,0.87,0.13,EXCLUSIVE: The NRA is setting aside years of documents regarding its ties to a Kremlin-linked banker… https://t.co/xhs1JS1TjY
CNN,14,2018-04-28 03:46:03+00:00,0.0,0.0,1.0,0.0,Arizona's only two black state legislators were publicly rebuked after they expressed concern over a colleague usin… https://t.co/Oex3COW0wn
CNN,13,2018-04-28 03:31:07+00:00,0.4404,0.0,0.838,0.162,FIFA directed attention to the organization's ethics rules following President Donald Trump's tweet supporting the… https://t.co/thSjy2uSh1
CNN,12,2018-04-28 03:17:51+00:00,-0.4215,0.149,0.851,0.0,This award-winning photo of an anteater creeping toward a glowing termite mound was disqualified after judges concl… https://t.co/my31vI7spK
CNN,11,2018-04-28 03:03:24+00:00,0.5542,0.068,0.739,0.194,"RT @AC360: ""With little to no money or food, she has tried to protect them [her children], in search of a better life."" - CNN's @leylasanti…"
CNN,10,2018-04-28 02:54:23+00:00,0.0,0.0,1.0,0.0,"Gabriela Hernandez, who is pregnant, and her two boys joined the ""migrant caravan"" of travelers across Mexico towar… https://t.co/w69CpWBrqg"
CNN,9,2018-04-28 02:46:04+00:00,-0.5859,0.255,0.745,0.0,These are the people our nonsense US border policy ignores | By @wkamaubell via @CNNOpinion https://t.co/HziZuiIh6w https://t.co/afeZDzfhun
CNN,8,2018-04-28 02:42:11+00:00,-0.128,0.143,0.737,0.12,"""We're stronger together"": After a football accident, doctors told him he'd never walk again. Seven years later, hi… https://t.co/KVxRZQ3rpo"
CNN,7,2018-04-28 02:36:06+00:00,0.0,0.0,1.0,0.0,"A main proponent of the Russia sanctions law known as the Magnitsky Act says Natalia Veselnitskaya, the Russian law… https://t.co/PuKOUHKaWD"
CNN,6,2018-04-28 02:31:07+00:00,-0.7717,0.261,0.739,0.0,An investigation into the death of a mentally ill man who was repeatedly tased in his shower by two West Milwaukee… https://t.co/2R2uyUZE9e
CNN,5,2018-04-28 02:21:03+00:00,0.0,0.0,1.0,0.0,This Donald Trump answer on Russian collusion is a real doozy | Analysis by @CillizzaCNN https://t.co/yZS5aUUHyG https://t.co/bJvExMfwcQ
CNN,4,2018-04-28 02:11:04+00:00,0.0,0.0,1.0,0.0,Hush money deals are business as usual for Stormy Daniels' ex-attorney https://t.co/lXlEkqzseG https://t.co/ILlawTiilb
CNN,3,2018-04-28 02:01:08+00:00,0.0,0.0,1.0,0.0,The Nevada Senate race shows that demographics are not destiny | Analysis by CNN's Harry Enten… https://t.co/UhMAJlfxtQ
CNN,2,2018-04-28 01:51:08+00:00,-0.6597,0.329,0.671,0.0,All 10 victims of the Toronto van attack have been identified https://t.co/oE3zD2fLJQ https://t.co/QjLUniozNt
CNN,1,2018-04-28 01:51:07+00:00,-0.2263,0.107,0.829,0.063,Rabbis want Kansas state Sen. Steve Fitzgerald to stop citing the Nazis and Holocaust in his anti-abortion argument… https://t.co/QZbRxi3woV
Fox News,100,2018-04-29 00:08:22+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""In all fairness, @kanyewest gets it."" https://t.co/Bs5Q9rbT2t"
Fox News,99,2018-04-29 00:07:19+00:00,0.6124,0.0,0.667,0.333,"President @realDonaldTrump: ""To protect our families, we must secure our borders."" https://t.co/2ND27kt1B6"
Fox News,98,2018-04-29 00:05:00+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""Nobody has done in their first year of office has done what we've done. It's not ME, i… https://t.co/cqcXNpvZPK"
Fox News,97,2018-04-29 00:04:54+00:00,-0.6249,0.325,0.592,0.083,"President @realDonaldTrump: ""African American unemployment has reached the lowest level in history."" https://t.co/xVUB1eOjcq"
Fox News,96,2018-04-29 00:04:21+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""Wages for the first time are rising at the fastest pace in many, many years."" https://t.co/w0DwaObW62"
Fox News,95,2018-04-29 00:03:40+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""If the opposition, which I call the obstructionist party... got elected, they wouldn't… https://t.co/HuM4CVKB2c"
Fox News,94,2018-04-29 00:02:41+00:00,0.25,0.0,0.846,0.154,"President @realDonaldTrump: ""Since the election, we've created more than 3 million jobs."" https://t.co/WoluIvvqOo"
Fox News,93,2018-04-28 23:58:19+00:00,0.5267,0.0,0.841,0.159,"President @realDonaldTrump: ""Now I've asked some of the richest countries in the world, 'Sorry, folks, you've got t… https://t.co/x6HX1kfHAR"
Fox News,92,2018-04-28 23:57:39+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""We have spent $7 trillion with a T - trillion in the Middle East. You know what we hav… https://t.co/R6VKwrDXP7"
Fox News,91,2018-04-28 23:57:00+00:00,0.0,0.0,1.0,0.0,"Crowd chants ""NOBEL, NOBEL, NOBEL"" at President @realDonaldTrump rally. https://t.co/zyPHp0gZqL"
Fox News,90,2018-04-28 23:56:45+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""After years of rebuilding other countries, we're finally going to rebuild our country."" https://t.co/lZMjW98TIH"
Fox News,89,2018-04-28 23:55:09+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""Nobody has done in their first year of office has done what we've done. It's not ME, i… https://t.co/HUcSMSkGXG"
Fox News,88,2018-04-28 23:54:21+00:00,0.4767,0.0,0.814,0.186,"President @realDonaldTrump: ""Build your factories here if you want to sell cars in the United States. Let them buil… https://t.co/SNnSOZJgQt"
Fox News,87,2018-04-28 23:54:00+00:00,0.7783,0.0,0.714,0.286,"President @realDonaldTrump: ""You watch @Comey and you watch the way he lies... I did you a great favor when I fired… https://t.co/Iv0By5jTvH"
Fox News,86,2018-04-28 23:52:30+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""I'm bringing [auto industry] back to the state of Michigan."" https://t.co/YnMYqxREF6"
Fox News,85,2018-04-28 23:50:05+00:00,-0.34,0.138,0.862,0.0,"President @realDonaldTrump on trade deals: ""I blame past presidents and past leaders of our country."" https://t.co/yrljVsqPi6"
Fox News,84,2018-04-28 23:47:18+00:00,0.913,0.0,0.562,0.438,"Supporter: ""We love you, Trump!""

President @realDonaldTrump: ""I love you, too.""

Crowd: ""USA! USA! USA! USA! USA!"" https://t.co/HTRW6CPJGI"
Fox News,83,2018-04-28 23:45:21+00:00,-0.5423,0.189,0.811,0.0,"""They try to destroy a man.""

Moments ago, President @realDonaldTrump discussed @jontester and Dr. Ronny Jackson. https://t.co/VdSuOjNsPB"
Fox News,82,2018-04-28 23:44:14+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""The only collusion is the Democrats colluded with the Russians and the Democrats collu… https://t.co/zpL5en6XFx"
Fox News,81,2018-04-28 23:42:37+00:00,0.1779,0.0,0.841,0.159,"President @realDonaldTrump: ""I'm tougher on Russia, nobody ever thought."" https://t.co/3VDhNetP5j"
Fox News,80,2018-04-28 23:40:44+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""They were saying, 'What do you think President Trump had to do with it?' I'll tell you… https://t.co/fhapDWfoGH"
Fox News,79,2018-04-28 23:40:09+00:00,0.0,0.0,1.0,0.0,President @realDonaldTrump on North Korea talks: I think we're going to have a meeting in 3-4 weeks. https://t.co/bwogNp7TqH
Fox News,78,2018-04-28 23:38:35+00:00,-0.6435,0.259,0.741,0.0,"President @realDonaldTrump: ""@TheDemocrats don't care about our military. They don't. And they don't care about our… https://t.co/QSx0db0gLw"
Fox News,77,2018-04-28 23:38:01+00:00,0.4939,0.0,0.789,0.211,"President @realDonaldTrump: ""Strength is going to keep us OUT of nuclear war."" https://t.co/uKGZT0RNop"
Fox News,76,2018-04-28 23:38:00+00:00,-0.3867,0.143,0.79,0.067,"TOMORROW: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow - Tune in at 10p ET on Fox News Channel! https://t.co/7ZLdsB9s1n"
Fox News,75,2018-04-28 23:37:14+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump: ""The stock market is up almost 35% since the election."" https://t.co/DEkq7rkpZh"
Fox News,74,2018-04-28 23:36:27+00:00,0.8885,0.0,0.566,0.434,"President @realDonaldTrump: ""We support the heroes of law enforcement. We have pride in our history and respect for… https://t.co/ugMg2wwA09"
Fox News,73,2018-04-28 23:35:07+00:00,0.25,0.0,0.846,0.154,"President @realDonaldTrump: ""I can't let other countries take advantage of us."" https://t.co/15R3aRS8aV"
Fox News,72,2018-04-28 23:33:40+00:00,0.8591,0.0,0.558,0.442,"President @realDonaldTrump: """"We believe that a strong nation must have strong borders.""

Supporters chant: ""Build… https://t.co/DTNRKnolab"
Fox News,71,2018-04-28 23:32:21+00:00,-0.6435,0.259,0.741,0.0,"President @realDonaldTrump: ""@TheDemocrats don't care about our military. They don't. And they don't care about our… https://t.co/SXOyuiRgaz"
Fox News,70,2018-04-28 23:31:30+00:00,-0.4939,0.242,0.758,0.0,"President @realDonaldTrump: ""General Mad Dog Mattis could not be happier."" https://t.co/7PEqQWkX0T"
Fox News,69,2018-04-28 23:31:09+00:00,-0.4019,0.137,0.863,0.0,"President @realDonaldTrump: ""Our military was depleted, and it was in trouble, and now we're ordering brand-new air… https://t.co/isgedImfQ1"
Fox News,68,2018-04-28 23:30:02+00:00,0.0,0.0,1.0,0.0,".@POTUS: ""You may have heard I was invited to another event tonight, the #WHCD, but I'd much rather be in Washingto… https://t.co/07kFmlNDLL"
Fox News,67,2018-04-28 23:28:22+00:00,0.0,0.0,1.0,0.0,".@POTUS: ""We stand for our National Anthem."" https://t.co/YyjlNnHsVe"
Fox News,66,2018-04-28 23:27:59+00:00,0.872,0.0,0.657,0.343,".@POTUS: ""We defend our flag and we honor our flag, and if others honored our flag, they'd be a lot better off."" https://t.co/tGZlXUKHuU"
Fox News,65,2018-04-28 23:27:36+00:00,0.9393,0.0,0.506,0.494,".@POTUS: ""We support the heroes of law enforcement. We have pride in our history and respect for our great American… https://t.co/eQOoztZSqr"
Fox News,64,2018-04-28 23:26:40+00:00,-0.296,0.145,0.855,0.0,".@POTUS: ""You see what's happening with regulations, with massive tax cuts, with judges."" https://t.co/CMCnNz9Ryx"
Fox News,63,2018-04-28 23:24:03+00:00,0.0,0.0,1.0,0.0,".@POTUS: ""You may have heard I was invited to another event tonight, the #WHCD, but I'd much rather be in Washingto… https://t.co/idKysXXvJc"
Fox News,62,2018-04-28 23:20:50+00:00,0.4019,0.0,0.803,0.197,"Kanye West releases new song, doubling down on support for Trump https://t.co/PcsLxE2u0R"
Fox News,61,2018-04-28 23:20:02+00:00,0.0,0.0,1.0,0.0,"President @realDonaldTrump holds a rally in Washington Township, Michigan. https://t.co/tuUtkkPQLv https://t.co/Bu19Lqw5kK"
Fox News,60,2018-04-28 23:11:00+00:00,0.0,0.0,1.0,0.0,Anthony Tata: “What you’ve got is a president who has said what he’s going to do and he does what he says.” https://t.co/oaLzbEV3Xu
Fox News,59,2018-04-28 23:08:25+00:00,0.0,0.0,1.0,0.0,"Earlier today, President @realDonaldTrump once more slammed @jontester.  https://t.co/wuXLC2lO22 https://t.co/7vQhzye6Wt"
Fox News,58,2018-04-28 23:05:28+00:00,0.0,0.0,1.0,0.0,.@jontester responds to @POTUS. https://t.co/wuXLC2lO22 https://t.co/os4KkvjNzZ
Fox News,57,2018-04-28 23:03:49+00:00,0.0,0.0,1.0,0.0,"MOMENTS AWAY: @POTUS speaks at a campaign-style rally in Michigan - For full live coverage, tune in to Fox News Cha… https://t.co/6ploDI5Eof"
Fox News,56,2018-04-28 23:01:43+00:00,-0.9001,0.647,0.353,0.0,Golden State Killer suspect on suicide watch. https://t.co/f7E1OFvObT https://t.co/OMWp3JTrcW
Fox News,55,2018-04-28 22:59:31+00:00,0.6486,0.0,0.739,0.261,".@jockowillink: ""[@POTUS] definitely deserves credit, and I think he came to the situation and negotiated from a po… https://t.co/nUwOL3EXcK"
Fox News,54,2018-04-28 22:59:00+00:00,0.6249,0.0,0.76,0.24,".@deneenborelli: ""I think it's great that @kanyewest is standing up for independent thought."" https://t.co/lg1tAjsbCq"
Fox News,53,2018-04-28 22:55:42+00:00,0.0,0.0,1.0,0.0,Thousands of balloons were released outside the Liverpool hospital where British toddler Alfie Evans died.… https://t.co/sQxlbrjXgl
Fox News,52,2018-04-28 22:51:52+00:00,0.0,0.0,1.0,0.0,"MOMENTS AWAY: @POTUS speaks at a campaign-style rally in Michigan - For full live coverage, tune in to Fox News Cha… https://t.co/fEWBTFMozM"
Fox News,51,2018-04-28 22:45:47+00:00,0.3804,0.0,0.874,0.126,".@GeraldoRivera: ""I totally believe that if this happens and there are really meaningful steps taken that @POTUS sh… https://t.co/NIsCESl8bA"
Fox News,50,2018-04-28 22:45:00+00:00,0.0,0.0,1.0,0.0,".@itsSpencerBrown: ""Time and again, it was conservative speakers who were silenced while liberal speakers were give… https://t.co/J4udFKOIXp"
Fox News,49,2018-04-28 22:42:27+00:00,-0.3612,0.122,0.878,0.0,".@jasoninthehouse: ""For Director @Comey to plead ignorance at this point... it just makes the case that he should'v… https://t.co/jc0gtLr3jB"
Fox News,48,2018-04-28 22:41:35+00:00,-0.6808,0.272,0.728,0.0,"Man wanted in Maine deputy's slaying was arrested with the fallen officer's own cuffs, authorities say https://t.co/vyms7F7kyH"
Fox News,47,2018-04-28 22:33:53+00:00,-0.5719,0.207,0.793,0.0,".@PamBondi: ""I have no doubt in my mind the people of Broward County are going to vote [@BrowardSheriff] out.""… https://t.co/GlAnwNznFg"
Fox News,46,2018-04-28 22:25:49+00:00,0.0,0.0,1.0,0.0,"RIGHT NOW: @POTUS arrives in Michigan for campaign-style rally - For full live coverage, tune in to Fox News Channe… https://t.co/H474nUM9C0"
Fox News,45,2018-04-28 22:23:00+00:00,-0.7184,0.295,0.636,0.068,".@VP reacts to the death of Alfie Evans, UK toddler at center of legal battle. https://t.co/G2pwpOuAa1 https://t.co/54yOWp1GIR"
Fox News,44,2018-04-28 22:20:50+00:00,0.0,0.0,1.0,0.0,.@realDonaldTrump to hold rally in Michigan  https://t.co/6IIFDM3JL4
Fox News,43,2018-04-28 22:19:00+00:00,0.0,0.0,1.0,0.0,"In a discussion on @foxandfriends, @Kathy4Truth talked about the ""the hypocrisy and extreme intolerance of the libe… https://t.co/sXIT0QwnEe"
Fox News,42,2018-04-28 22:11:42+00:00,0.0,0.0,1.0,0.0,President @realDonaldTrump is set to hold a rally Saturday night in Michigan. @MikeTobinFox has the story. https://t.co/IcZnM9uKbJ
Fox News,41,2018-04-28 22:09:33+00:00,-0.8834,0.507,0.493,0.0,'Lost Their G--Damn Humanity': PBA President Furious Over Release of Cop Killer https://t.co/RW7YcUeTW7
Fox News,40,2018-04-28 22:00:19+00:00,0.0,0.0,1.0,0.0,Cow caught on video charging at Texas law enforcement https://t.co/aNJ5HeyHiF
Fox News,39,2018-04-28 21:50:13+00:00,0.0,0.0,1.0,0.0,"John Park on Trump, Kim Jong Un discussing Otto Warmbier: ""When it comes to dealing with these types of issues, the… https://t.co/A8W4ztUqHW"
Fox News,38,2018-04-28 21:48:50+00:00,-0.5994,0.178,0.822,0.0,"A woman holds balloons with photos of Alfie Evans, outside Alder Hey Children's Hospital, following the death of th… https://t.co/bW9x6wIp95"
Fox News,37,2018-04-28 21:38:54+00:00,0.0,0.0,1.0,0.0,Federal spending per household. https://t.co/BNe2otIEl9
Fox News,36,2018-04-28 21:34:58+00:00,-0.7184,0.295,0.636,0.068,".@Pontifex reacts to the death of Alfie Evans, UK toddler at center of legal battle. https://t.co/G2pwpOuAa1 https://t.co/9et4V3T59u"
Fox News,35,2018-04-28 21:34:19+00:00,-0.802,0.396,0.604,0.0,"Two Texas siblings reunited after car crash that killed parents, baby sister https://t.co/5kriV7vJsG"
Fox News,34,2018-04-28 21:25:00+00:00,-0.2411,0.151,0.849,0.0,".@bongino: ""Jim @Comey's not telling the truth. Period, full stop."" https://t.co/UPk9MmHSR2 https://t.co/GXD2sqwUQv"
Fox News,33,2018-04-28 21:24:11+00:00,0.2937,0.09,0.769,0.141,".@cvpayne: ""I don't like the message @TheDemocrats have always pushed - ' We'll come to your rescue and get you hig… https://t.co/XQhIzECDGC"
Fox News,32,2018-04-28 21:16:00+00:00,0.4939,0.0,0.789,0.211,"In a discussion about @kanyewest on @foxandfriends, @DrDarrinPorcher praised President @realDonaldTrump's record on… https://t.co/qkyzKtIf39"
Fox News,31,2018-04-28 21:14:01+00:00,-0.3597,0.122,0.878,0.0,".@RepMattGaetz: ""We have some Senate Republicans who are more worried about protecting Bob Mueller than they are ab… https://t.co/RgqRCiJucU"
Fox News,30,2018-04-28 21:12:26+00:00,0.0,0.0,1.0,0.0,".@susanferrechio on Ronny Jackson allegations: ""[@SenatorTester] is the ranking member on the committee that vets t… https://t.co/HsV6kAIwA5"
Fox News,29,2018-04-28 21:09:57+00:00,0.4019,0.0,0.769,0.231,.@GiannoCaldwell: @kanyewest’s @realDonaldTrump Support Could Initiate 'Competition' Among Celebrities https://t.co/w8UcH02V9K
Fox News,28,2018-04-28 21:04:00+00:00,0.0,0.0,1.0,0.0,".@AlanDersh: ""Democrats and left-wingers obviously think President Trump is the devil."" https://t.co/tygeDLXRNS https://t.co/ilkcz9KyXW"
Fox News,27,2018-04-28 21:00:19+00:00,0.0,0.0,1.0,0.0,"Happening Now: Awaiting @POTUS departure for Michigan rally - For full live coverage of the rally, tune in to Fox N… https://t.co/PE5b1nJEuV"
Fox News,26,2018-04-28 20:55:04+00:00,-0.3724,0.118,0.882,0.0,".@BPUnion Pres. Brandon Judd: ""To say that we don't respect peoples' rights is completely false. What happens is th… https://t.co/f6wgVdz0Oz"
Fox News,25,2018-04-28 20:50:23+00:00,0.3612,0.0,0.865,0.135,"Robert Driscoll: ""[James Comey's] reputation's gonna take a hit [because] he looks like a partisan actor and seems… https://t.co/RtC7PWDHHT"
Fox News,24,2018-04-28 20:45:38+00:00,0.0,0.0,1.0,0.0,"Happening Now: Awaiting @POTUS departure for Michigan rally - For full live coverage of the rally, tune in to Fox N… https://t.co/gOSy38LYIc"
Fox News,23,2018-04-28 20:45:00+00:00,0.3612,0.0,0.839,0.161,.@Joy_Villa: @kanyewest supports President @realDonaldTrump -- Here’s why his actions are so monumental… https://t.co/258GQLcDD6
Fox News,22,2018-04-28 20:43:33+00:00,-0.1779,0.102,0.898,0.0,"'So, They Would Hide Treason?': @TuckerCarlson Debates Obama Campaign Staffer on GOP Covering up 'Collusion' https://t.co/pmLqZpnGbq"
Fox News,21,2018-04-28 20:31:48+00:00,0.6249,0.0,0.746,0.254,".@kathy4truth: ""This story is a perfect demonstration of the hypocrisy and extreme intolerance of the liberal left."" https://t.co/7Pss6IgUfb"
Fox News,20,2018-04-28 20:24:40+00:00,-0.1531,0.338,0.441,0.221,.@SteveHiltonx: Trump’s triumphs are driving his critics crazy https://t.co/7uSmJ5ffu3
Fox News,19,2018-04-28 20:20:11+00:00,0.0951,0.0,0.854,0.146,"Fox News Poll: @POTUS ""not tough enough"" on: https://t.co/j4Lr3ArWhR"
Fox News,18,2018-04-28 20:15:53+00:00,-0.8519,0.458,0.542,0.0,BREAKING NEWS: Suspected killer of Maine sheriff's deputy arrested after 4-day manhunt. https://t.co/CBLXXUTWRe https://t.co/vQayWak6kR
Fox News,17,2018-04-28 20:13:29+00:00,0.4019,0.0,0.863,0.137,".@jeffmason1 on WH Correspondents' Dinner: ""This is an administration that says it does support the First Amendment… https://t.co/Ct67RPryZn"
Fox News,16,2018-04-28 20:09:00+00:00,0.5574,0.0,0.783,0.217,".@DrDarrinPorcher: ""Kanye understands that there's a lot of positive things that @POTUS is doing."" https://t.co/kb4gdpOkwL"
Fox News,15,2018-04-28 20:01:36+00:00,0.4588,0.0,0.857,0.143,".@RochelleRitchie: ""I honestly think that @kanyewest right now is being used as a political pawn to continue this T… https://t.co/vZAmCi47B7"
Fox News,14,2018-04-28 19:52:19+00:00,0.0,0.0,1.0,0.0,Poll Average - Generic Congressional vote. https://t.co/zU97gGk682
Fox News,13,2018-04-28 19:49:29+00:00,-0.5994,0.302,0.698,0.0,Man wanted in shooting death of Maine deputy caught https://t.co/qdEDNsc9lI
Fox News,12,2018-04-28 19:36:57+00:00,-0.1779,0.175,0.699,0.126,OPINION: Ronny Jackson’s retreat from his VA secretary nomination is appalling https://t.co/6A5jb3vvKa
Fox News,11,2018-04-28 19:35:57+00:00,0.296,0.0,0.855,0.145,"On @TheFive yesterday, @RealCandaceO decried the Democratic Party's record on helping African Americans.… https://t.co/0wNmnCLlZS"
Fox News,10,2018-04-28 19:33:03+00:00,0.0,0.0,1.0,0.0,"Katy Perry and Orlando Bloom meet the Pope, step out together in Rome https://t.co/VsvaJOT8Og"
Fox News,9,2018-04-28 19:23:50+00:00,0.0,0.0,1.0,0.0,"Moments ago, President @realDonaldTrump decried allegations made by @SenatorTester about Ronny Jackson.… https://t.co/Nc0a0OexR2"
Fox News,8,2018-04-28 19:14:17+00:00,0.0,0.0,1.0,0.0,Princess Michael of Kent reportedly had two black sheep named Venus and Serena https://t.co/axTzlzKZTC
Fox News,7,2018-04-28 19:09:32+00:00,0.0,0.0,1.0,0.0,Brigitte Macron says @FLOTUS 'cannot do anything' https://t.co/OJWzE0JLRC
Fox News,6,2018-04-28 19:03:04+00:00,0.6597,0.0,0.722,0.278,"@AdrianaCohen16: ""Labor unions support @POTUS. Blue-collar workers support the president, and they're not going any… https://t.co/NWqKEwi1mk"
Fox News,5,2018-04-28 18:56:20+00:00,0.0,0.0,1.0,0.0,Fox News Poll: Job performance among likely West Virginia Primary voters. https://t.co/QVlPrCTTid https://t.co/pwnWD9YvIg
Fox News,4,2018-04-28 18:54:21+00:00,0.4019,0.0,0.847,0.153,"Ben Kissel: ""The Tea Party wave of 2010 has become the blue wave of 2018."" https://t.co/tpca9GSmCl"
Fox News,3,2018-04-28 18:49:12+00:00,-0.34,0.138,0.862,0.0,.@realDonaldTrump calls on Tester to resign over Ronny Jackson allegations: ‘His reputation has been shattered’ https://t.co/WBzxfh3QhH
Fox News,2,2018-04-28 18:40:02+00:00,0.4019,0.0,0.769,0.231,.@GiannoCaldwell: @kanyewest’s @realDonaldTrump Support Could Initiate 'Competition' Among Celebrities https://t.co/w8UcH02V9K
Fox News,1,2018-04-28 18:36:00+00:00,0.0,0.0,1.0,0.0,MAY 1st: The West Virginia GOP Senate Primary Debate moderated by @BretBaier and @marthamaccallum - Tune in at 6:30… https://t.co/K77dtwqZDx
The New York Times,100,2018-04-29 00:00:19+00:00,0.128,0.15,0.648,0.201,"A man given 20 months to live is still alive 10 years later, free of cancer. But the surgically implanted chemo pum… https://t.co/Z8vJSNvS12"
The New York Times,99,2018-04-28 23:41:58+00:00,-0.0772,0.159,0.697,0.144,A young soldier whose genitals were destroyed underwent extensive reconstructive surgery that doctors hope to offer… https://t.co/SaLtBwQOZC
The New York Times,98,2018-04-28 23:23:30+00:00,0.0,0.0,1.0,0.0,"Fiction: Familiar Tales Remixed, at the Hands of a Postmodern Master https://t.co/rRmz164yGR"
The New York Times,97,2018-04-28 23:23:02+00:00,-0.4549,0.149,0.851,0.0,A scientist spent years studying a gene. Then she had a baby with an extremely rare disorder tied to it. https://t.co/CyWpqgcJDa
The New York Times,96,2018-04-28 23:04:40+00:00,-0.7184,0.273,0.727,0.0,"Archaeologists in Sweden found victims of a 5th-century massacre where attackers used swords, axes and clubs to but… https://t.co/YhAq86eljs"
The New York Times,95,2018-04-28 22:45:02+00:00,-0.5423,0.17,0.83,0.0,"RT @nytimesworld: ""I believe Irish society is starting to listen to the voices and needs of women and ignore the propaganda pumped into us…"
The New York Times,94,2018-04-28 22:30:08+00:00,0.0516,0.089,0.814,0.097,"""It was only after the adrenaline and tension began to ease toward the end of the day that I realized we had assemb… https://t.co/nQo4C6LD15"
The New York Times,93,2018-04-28 22:18:05+00:00,0.5267,0.0,0.841,0.159,"For 2 people immersed in social justice and antiwar work, where everything seems to happen at a glacial pace, love… https://t.co/NlcdDlDjIJ"
The New York Times,92,2018-04-28 22:06:17+00:00,0.0,0.0,1.0,0.0,Stars Remember the Golden Age of New York Theater https://t.co/6nR9PdpaHe
The New York Times,91,2018-04-28 22:03:00+00:00,0.0,0.0,1.0,0.0,Doris Burke Has Game https://t.co/fgoRf3ynEa
The New York Times,90,2018-04-28 21:59:02+00:00,0.0,0.0,1.0,0.0,Opinion: “Rich” is still a man’s word. She's taking it back. https://t.co/GkNJgA8jvH
The New York Times,89,2018-04-28 21:45:08+00:00,0.0,0.0,1.0,0.0,How to spend 36 hours in Copenhagen https://t.co/x93j2aHsWL
The New York Times,88,2018-04-28 21:30:09+00:00,0.25,0.0,0.9,0.1,"An NYC burlesque troupe created a community where women of color, queer and transgender performers could be their u… https://t.co/71Z9yBNPH8"
The New York Times,87,2018-04-28 21:15:07+00:00,0.0,0.0,1.0,0.0,"""Every time I encounter lovers,"" the French photographer Willy Ronis said, ""my camera smiles."" https://t.co/yxnUvRD3Jh"
The New York Times,86,2018-04-28 20:59:03+00:00,-0.6705,0.191,0.809,0.0,"Diante Yarber was killed by the police in a Walmart parking lot on April 5 in Barstow, Calif. Officials have refuse… https://t.co/XlauT4CTdL"
The New York Times,85,2018-04-28 20:45:03+00:00,-0.6124,0.254,0.67,0.076,President Trump is privately rejecting the growing consensus among Republican leaders that they may lose the House… https://t.co/ESFWArEnCe
The New York Times,84,2018-04-28 20:30:11+00:00,0.4404,0.0,0.884,0.116,"Opinion: ""The good news is that more and more cities are deciding to wrest control of their streets back from the t… https://t.co/vjqXPneReS"
The New York Times,83,2018-04-28 20:14:07+00:00,-0.3246,0.231,0.582,0.188,"Grace Mave, 12, barely survived an assault on her village in Congo in which her mom and siblings died. The attacker… https://t.co/bNzjp3x5DN"
The New York Times,82,2018-04-28 19:59:05+00:00,-0.6369,0.245,0.755,0.0,"A fire broke out in a 33-story high-rise under construction in Baku, Azerbaijan, that was once called “Donald Trump… https://t.co/nX57OO0dbw"
The New York Times,81,2018-04-28 19:54:58+00:00,0.4404,0.0,0.873,0.127,"On the way to a work dinner, 2 senior men at Nike debated whether L.A. or Portland had better strip clubs, accordin… https://t.co/7n2qPQBpD6"
The New York Times,80,2018-04-28 19:45:08+00:00,-0.5423,0.184,0.816,0.0,"Five years ago, Pope Francis was elected to be an agent of change within a church shaken by scandals. He quickly be… https://t.co/4Nd7KZwrvf"
The New York Times,79,2018-04-28 19:29:46+00:00,0.0,0.0,1.0,0.0,"For too many women, life inside Nike had turned toxic. So a group of women there started a small revolt. https://t.co/zRXZoLFQoj"
The New York Times,78,2018-04-28 19:14:04+00:00,0.4939,0.0,0.849,0.151,"Ludwig Bemelmans said that Madeline was inspired by his mother, wife and daughter. “But,” his grandson wrote after… https://t.co/siGfgOMu5E"
The New York Times,77,2018-04-28 18:59:02+00:00,-0.7519,0.335,0.512,0.153,"“I have not been exempt from being dumb or cruel or hurtful to the very people I want to advocate for,” Joy Reid sa… https://t.co/8X7I4yMXYa"
The New York Times,76,2018-04-28 18:45:09+00:00,0.0,0.0,1.0,0.0,Archaeologists in Peru say they have found evidence of what could be one of the world’s largest single cases of chi… https://t.co/kwFGxAlE02
The New York Times,75,2018-04-28 18:30:05+00:00,0.0,0.0,1.0,0.0,A memorial in Alabama demands a reckoning with one of America's least recognized atrocities: the lynching of thousa… https://t.co/r013G4cH10
The New York Times,74,2018-04-28 18:14:01+00:00,0.3581,0.16,0.593,0.247,"“My gladiator lay down his shield and gained his wings at 02.30 a.m. Absolutely heartbroken. I love you, my guy.” https://t.co/1Xt9sRaarg"
The New York Times,73,2018-04-28 17:59:03+00:00,-0.5859,0.242,0.758,0.0,"Could the G.O.P. lose Congress? President Trump has privately dismissed concerns, leaving officials nervous about h… https://t.co/3yMpgG1sGS"
